cycle,length,position,class_name
617,20,11,Composition
617,20,12,AlgorithmUser
617,20,13,CorrectionAlgorithm
617,20,14,XPP1989Ext
617,20,15,XPP1991
617,20,16,PAP1991
617,20,17,SpectrumProperties
617,20,18,QuantifyUsingSTEMinSEM
617,20,19,FilterFit
618,19,0,FilteredSpectrum
618,19,1,DerivedSpectrum
618,19,2,BaseSpectrum
618,19,3,SpectrumUtils
618,19,4,EDSDetector
618,19,5,XRayTransition
618,19,6,AtomicShell
618,19,7,Element
618,19,8,BetheElectronEnergyLoss
618,19,9,LitReference
618,19,10,Riveros1993
618,19,11,Composition
618,19,12,AlgorithmUser
618,19,13,CorrectionAlgorithm
618,19,14,XPP1989Ext
618,19,15,PAP1991
618,19,16,SpectrumProperties
618,19,17,QuantifyUsingSTEMinSEM
618,19,18,FilterFit
619,18,0,FilteredSpectrum
619,18,1,DerivedSpectrum
619,18,2,BaseSpectrum
619,18,3,SpectrumUtils
619,18,4,EDSDetector
619,18,5,XRayTransition
619,18,6,AtomicShell
619,18,7,Element
619,18,8,BetheElectronEnergyLoss
619,18,9,LitReference
619,18,10,Riveros1993
619,18,11,Composition
619,18,12,AlgorithmUser
619,18,13,CorrectionAlgorithm
619,18,14,XPP1989Ext
619,18,15,SpectrumProperties
619,18,16,QuantifyUsingSTEMinSEM
619,18,17,FilterFit
620,19,0,FilteredSpectrum
620,19,1,DerivedSpectrum
620,19,2,BaseSpectrum
620,19,3,SpectrumUtils
620,19,4,EDSDetector
620,19,5,XRayTransition
620,19,6,AtomicShell
620,19,7,Element
620,19,8,BetheElectronEnergyLoss
620,19,9,LitReference
620,19,10,Riveros1993
620,19,11,Composition
620,19,12,AlgorithmUser
620,19,13,CorrectionAlgorithm
620,19,14,Armstrong1982Correction
620,19,15,Armstrong1982Base
620,19,16,SpectrumProperties
620,19,17,QuantifyUsingSTEMinSEM
620,19,18,FilterFit
621,19,0,FilteredSpectrum
621,19,1,DerivedSpectrum
621,19,2,BaseSpectrum
621,19,3,SpectrumUtils
621,19,4,EDSDetector
621,19,5,XRayTransition
621,19,6,AtomicShell
621,19,7,Element
621,19,8,BetheElectronEnergyLoss
621,19,9,LitReference
621,19,10,Riveros1993
621,19,11,Composition
621,19,12,AlgorithmUser
621,19,13,CorrectionAlgorithm
621,19,14,Armstrong1982ParticleCorrection
621,19,15,Armstrong1982Base
621,19,16,SpectrumProperties
621,19,17,QuantifyUsingSTEMinSEM
621,19,18,FilterFit
622,20,0,FilteredSpectrum
622,20,1,DerivedSpectrum
622,20,2,BaseSpectrum
622,20,3,SpectrumUtils
622,20,4,EDSDetector
622,20,5,XRayTransition
622,20,6,AtomicShell
622,20,7,Element
622,20,8,BetheElectronEnergyLoss
622,20,9,LitReference
622,20,10,Riveros1993
622,20,11,Composition
622,20,12,AlgorithmUser
622,20,13,CorrectionAlgorithm
622,20,14,Armstrong1982ParticleCorrection
622,20,15,Armstrong1982Correction
622,20,16,Armstrong1982Base
622,20,17,SpectrumProperties
622,20,18,QuantifyUsingSTEMinSEM
622,20,19,FilterFit
623,18,0,FilteredSpectrum
623,18,1,DerivedSpectrum
623,18,2,BaseSpectrum
623,18,3,SpectrumUtils
623,18,4,EDSDetector
623,18,5,XRayTransition
623,18,6,AtomicShell
623,18,7,Element
623,18,8,BetheElectronEnergyLoss
623,18,9,LitReference
623,18,10,Riveros1993
623,18,11,Composition
623,18,12,AlgorithmUser
623,18,13,CorrectionAlgorithm
623,18,14,Armstrong1982ParticleCorrection
623,18,15,SpectrumProperties
623,18,16,QuantifyUsingSTEMinSEM
623,18,17,FilterFit
624,18,0,FilteredSpectrum
624,18,1,DerivedSpectrum
624,18,2,BaseSpectrum
624,18,3,SpectrumUtils
624,18,4,EDSDetector
624,18,5,XRayTransition
624,18,6,AtomicShell
624,18,7,Element
624,18,8,BetheElectronEnergyLoss
624,18,9,LitReference
624,18,10,Riveros1993
624,18,11,MeanIonizationPotential
624,18,12,AlgorithmClass
624,18,13,AlgorithmUser
624,18,14,CorrectionAlgorithm
624,18,15,SpectrumProperties
624,18,16,QuantifyUsingSTEMinSEM
624,18,17,FilterFit
625,19,0,FilteredSpectrum
625,19,1,DerivedSpectrum
625,19,2,BaseSpectrum
625,19,3,SpectrumUtils
625,19,4,EDSDetector
625,19,5,XRayTransition
625,19,6,AtomicShell
625,19,7,Element
625,19,8,BetheElectronEnergyLoss
625,19,9,LitReference
625,19,10,Riveros1993
625,19,11,MeanIonizationPotential
625,19,12,AlgorithmClass
625,19,13,AlgorithmUser
625,19,14,CorrectionAlgorithm
625,19,15,Fluorescence
625,19,16,SpectrumProperties
625,19,17,QuantifyUsingSTEMinSEM
625,19,18,FilterFit
626,19,0,FilteredSpectrum
626,19,1,DerivedSpectrum
626,19,2,BaseSpectrum
626,19,3,SpectrumUtils
626,19,4,EDSDetector
626,19,5,XRayTransition
626,19,6,AtomicShell
626,19,7,Element
626,19,8,BetheElectronEnergyLoss
626,19,9,LitReference
626,19,10,Riveros1993
626,19,11,MeanIonizationPotential
626,19,12,AlgorithmClass
626,19,13,AlgorithmUser
626,19,14,CorrectionAlgorithm
626,19,15,PAP1991
626,19,16,SpectrumProperties
626,19,17,QuantifyUsingSTEMinSEM
626,19,18,FilterFit
627,19,0,FilteredSpectrum
627,19,1,DerivedSpectrum
627,19,2,BaseSpectrum
627,19,3,SpectrumUtils
627,19,4,EDSDetector
627,19,5,XRayTransition
627,19,6,AtomicShell
627,19,7,Element
627,19,8,BetheElectronEnergyLoss
627,19,9,LitReference
627,19,10,Riveros1993
627,19,11,MeanIonizationPotential
627,19,12,AlgorithmClass
627,19,13,AlgorithmUser
627,19,14,CorrectionAlgorithm
627,19,15,XPP1991
627,19,16,SpectrumProperties
627,19,17,QuantifyUsingSTEMinSEM
627,19,18,FilterFit
628,20,0,FilteredSpectrum
628,20,1,DerivedSpectrum
628,20,2,BaseSpectrum
628,20,3,SpectrumUtils
628,20,4,EDSDetector
628,20,5,XRayTransition
628,20,6,AtomicShell
628,20,7,Element
628,20,8,BetheElectronEnergyLoss
628,20,9,LitReference
628,20,10,Riveros1993
628,20,11,MeanIonizationPotential
628,20,12,AlgorithmClass
628,20,13,AlgorithmUser
628,20,14,CorrectionAlgorithm
628,20,15,XPP1991
628,20,16,PAP1991
628,20,17,SpectrumProperties
628,20,18,QuantifyUsingSTEMinSEM
628,20,19,FilterFit
629,20,0,FilteredSpectrum
629,20,1,DerivedSpectrum
629,20,2,BaseSpectrum
629,20,3,SpectrumUtils
629,20,4,EDSDetector
629,20,5,XRayTransition
629,20,6,AtomicShell
629,20,7,Element
629,20,8,BetheElectronEnergyLoss
629,20,9,LitReference
629,20,10,Riveros1993
629,20,11,MeanIonizationPotential
629,20,12,AlgorithmClass
629,20,13,AlgorithmUser
629,20,14,CorrectionAlgorithm
629,20,15,XPP1989Ext
629,20,16,XPP1991
629,20,17,SpectrumProperties
629,20,18,QuantifyUsingSTEMinSEM
629,20,19,FilterFit
630,21,0,FilteredSpectrum
630,21,1,DerivedSpectrum
630,21,2,BaseSpectrum
630,21,3,SpectrumUtils
630,21,4,EDSDetector
630,21,5,XRayTransition
630,21,6,AtomicShell
630,21,7,Element
630,21,8,BetheElectronEnergyLoss
630,21,9,LitReference
630,21,10,Riveros1993
630,21,11,MeanIonizationPotential
630,21,12,AlgorithmClass
630,21,13,AlgorithmUser
630,21,14,CorrectionAlgorithm
630,21,15,XPP1989Ext
630,21,16,XPP1991
630,21,17,PAP1991
630,21,18,SpectrumProperties
630,21,19,QuantifyUsingSTEMinSEM
630,21,20,FilterFit
631,20,0,FilteredSpectrum
631,20,1,DerivedSpectrum
631,20,2,BaseSpectrum
631,20,3,SpectrumUtils
631,20,4,EDSDetector
631,20,5,XRayTransition
631,20,6,AtomicShell
631,20,7,Element
631,20,8,BetheElectronEnergyLoss
631,20,9,LitReference
631,20,10,Riveros1993
631,20,11,MeanIonizationPotential
631,20,12,AlgorithmClass
631,20,13,AlgorithmUser
631,20,14,CorrectionAlgorithm
631,20,15,XPP1989Ext
631,20,16,PAP1991
631,20,17,SpectrumProperties
631,20,18,QuantifyUsingSTEMinSEM
631,20,19,FilterFit
632,19,0,FilteredSpectrum
632,19,1,DerivedSpectrum
632,19,2,BaseSpectrum
632,19,3,SpectrumUtils
632,19,4,EDSDetector
632,19,5,XRayTransition
632,19,6,AtomicShell
632,19,7,Element
632,19,8,BetheElectronEnergyLoss
632,19,9,LitReference
632,19,10,Riveros1993
632,19,11,MeanIonizationPotential
632,19,12,AlgorithmClass
632,19,13,AlgorithmUser
632,19,14,CorrectionAlgorithm
632,19,15,XPP1989Ext
632,19,16,SpectrumProperties
632,19,17,QuantifyUsingSTEMinSEM
632,19,18,FilterFit
633,20,0,FilteredSpectrum
633,20,1,DerivedSpectrum
633,20,2,BaseSpectrum
633,20,3,SpectrumUtils
633,20,4,EDSDetector
633,20,5,XRayTransition
633,20,6,AtomicShell
633,20,7,Element
633,20,8,BetheElectronEnergyLoss
633,20,9,LitReference
633,20,10,Riveros1993
633,20,11,MeanIonizationPotential
633,20,12,AlgorithmClass
633,20,13,AlgorithmUser
633,20,14,CorrectionAlgorithm
633,20,15,Armstrong1982Correction
633,20,16,Armstrong1982Base
633,20,17,SpectrumProperties
633,20,18,QuantifyUsingSTEMinSEM
633,20,19,FilterFit
634,20,0,FilteredSpectrum
634,20,1,DerivedSpectrum
634,20,2,BaseSpectrum
634,20,3,SpectrumUtils
634,20,4,EDSDetector
634,20,5,XRayTransition
634,20,6,AtomicShell
634,20,7,Element
634,20,8,BetheElectronEnergyLoss
634,20,9,LitReference
634,20,10,Riveros1993
634,20,11,MeanIonizationPotential
634,20,12,AlgorithmClass
634,20,13,AlgorithmUser
634,20,14,CorrectionAlgorithm
634,20,15,Armstrong1982ParticleCorrection
634,20,16,Armstrong1982Base
634,20,17,SpectrumProperties
634,20,18,QuantifyUsingSTEMinSEM
634,20,19,FilterFit
635,21,0,FilteredSpectrum
635,21,1,DerivedSpectrum
635,21,2,BaseSpectrum
635,21,3,SpectrumUtils
635,21,4,EDSDetector
635,21,5,XRayTransition
635,21,6,AtomicShell
635,21,7,Element
635,21,8,BetheElectronEnergyLoss
635,21,9,LitReference
635,21,10,Riveros1993
635,21,11,MeanIonizationPotential
635,21,12,AlgorithmClass
635,21,13,AlgorithmUser
635,21,14,CorrectionAlgorithm
635,21,15,Armstrong1982ParticleCorrection
635,21,16,Armstrong1982Correction
635,21,17,Armstrong1982Base
635,21,18,SpectrumProperties
635,21,19,QuantifyUsingSTEMinSEM
635,21,20,FilterFit
636,19,0,FilteredSpectrum
636,19,1,DerivedSpectrum
636,19,2,BaseSpectrum
636,19,3,SpectrumUtils
636,19,4,EDSDetector
636,19,5,XRayTransition
636,19,6,AtomicShell
636,19,7,Element
636,19,8,BetheElectronEnergyLoss
636,19,9,LitReference
636,19,10,Riveros1993
636,19,11,MeanIonizationPotential
636,19,12,AlgorithmClass
636,19,13,AlgorithmUser
636,19,14,CorrectionAlgorithm
636,19,15,Armstrong1982ParticleCorrection
636,19,16,SpectrumProperties
636,19,17,QuantifyUsingSTEMinSEM
636,19,18,FilterFit
637,18,0,FilteredSpectrum
637,18,1,DerivedSpectrum
637,18,2,BaseSpectrum
637,18,3,SpectrumUtils
637,18,4,EDSDetector
637,18,5,XRayTransition
637,18,6,AtomicShell
637,18,7,Element
637,18,8,BetheElectronEnergyLoss
637,18,9,LitReference
637,18,10,Riveros1993
637,18,11,MeanIonizationPotential
637,18,12,Composition
637,18,13,AlgorithmUser
637,18,14,CorrectionAlgorithm
637,18,15,SpectrumProperties
637,18,16,QuantifyUsingSTEMinSEM
637,18,17,FilterFit
638,19,0,FilteredSpectrum
638,19,1,DerivedSpectrum
638,19,2,BaseSpectrum
638,19,3,SpectrumUtils
638,19,4,EDSDetector
638,19,5,XRayTransition
638,19,6,AtomicShell
638,19,7,Element
638,19,8,BetheElectronEnergyLoss
638,19,9,LitReference
638,19,10,Riveros1993
638,19,11,MeanIonizationPotential
638,19,12,Composition
638,19,13,AlgorithmUser
638,19,14,CorrectionAlgorithm
638,19,15,Fluorescence
638,19,16,SpectrumProperties
638,19,17,QuantifyUsingSTEMinSEM
638,19,18,FilterFit
639,19,0,FilteredSpectrum
639,19,1,DerivedSpectrum
639,19,2,BaseSpectrum
639,19,3,SpectrumUtils
639,19,4,EDSDetector
639,19,5,XRayTransition
639,19,6,AtomicShell
639,19,7,Element
639,19,8,BetheElectronEnergyLoss
639,19,9,LitReference
639,19,10,Riveros1993
639,19,11,MeanIonizationPotential
639,19,12,Composition
639,19,13,AlgorithmUser
639,19,14,CorrectionAlgorithm
639,19,15,PAP1991
639,19,16,SpectrumProperties
639,19,17,QuantifyUsingSTEMinSEM
639,19,18,FilterFit
640,19,0,FilteredSpectrum
640,19,1,DerivedSpectrum
640,19,2,BaseSpectrum
640,19,3,SpectrumUtils
640,19,4,EDSDetector
640,19,5,XRayTransition
640,19,6,AtomicShell
640,19,7,Element
640,19,8,BetheElectronEnergyLoss
640,19,9,LitReference
640,19,10,Riveros1993
640,19,11,MeanIonizationPotential
640,19,12,Composition
640,19,13,AlgorithmUser
640,19,14,CorrectionAlgorithm
640,19,15,XPP1991
640,19,16,SpectrumProperties
640,19,17,QuantifyUsingSTEMinSEM
640,19,18,FilterFit
641,20,0,FilteredSpectrum
641,20,1,DerivedSpectrum
641,20,2,BaseSpectrum
641,20,3,SpectrumUtils
641,20,4,EDSDetector
641,20,5,XRayTransition
641,20,6,AtomicShell
641,20,7,Element
641,20,8,BetheElectronEnergyLoss
641,20,9,LitReference
641,20,10,Riveros1993
641,20,11,MeanIonizationPotential
641,20,12,Composition
641,20,13,AlgorithmUser
641,20,14,CorrectionAlgorithm
641,20,15,XPP1991
641,20,16,PAP1991
641,20,17,SpectrumProperties
641,20,18,QuantifyUsingSTEMinSEM
641,20,19,FilterFit
642,20,0,FilteredSpectrum
642,20,1,DerivedSpectrum
642,20,2,BaseSpectrum
642,20,3,SpectrumUtils
642,20,4,EDSDetector
642,20,5,XRayTransition
642,20,6,AtomicShell
642,20,7,Element
642,20,8,BetheElectronEnergyLoss
642,20,9,LitReference
642,20,10,Riveros1993
642,20,11,MeanIonizationPotential
642,20,12,Composition
642,20,13,AlgorithmUser
642,20,14,CorrectionAlgorithm
642,20,15,XPP1989Ext
642,20,16,XPP1991
642,20,17,SpectrumProperties
642,20,18,QuantifyUsingSTEMinSEM
642,20,19,FilterFit
643,21,0,FilteredSpectrum
643,21,1,DerivedSpectrum
643,21,2,BaseSpectrum
643,21,3,SpectrumUtils
643,21,4,EDSDetector
643,21,5,XRayTransition
643,21,6,AtomicShell
643,21,7,Element
643,21,8,BetheElectronEnergyLoss
643,21,9,LitReference
643,21,10,Riveros1993
643,21,11,MeanIonizationPotential
643,21,12,Composition
643,21,13,AlgorithmUser
643,21,14,CorrectionAlgorithm
643,21,15,XPP1989Ext
643,21,16,XPP1991
643,21,17,PAP1991
643,21,18,SpectrumProperties
643,21,19,QuantifyUsingSTEMinSEM
643,21,20,FilterFit
644,20,0,FilteredSpectrum
644,20,1,DerivedSpectrum
644,20,2,BaseSpectrum
644,20,3,SpectrumUtils
644,20,4,EDSDetector
644,20,5,XRayTransition
644,20,6,AtomicShell
644,20,7,Element
644,20,8,BetheElectronEnergyLoss
644,20,9,LitReference
644,20,10,Riveros1993
644,20,11,MeanIonizationPotential
644,20,12,Composition
644,20,13,AlgorithmUser
644,20,14,CorrectionAlgorithm
644,20,15,XPP1989Ext
644,20,16,PAP1991
644,20,17,SpectrumProperties
644,20,18,QuantifyUsingSTEMinSEM
644,20,19,FilterFit
645,19,0,FilteredSpectrum
645,19,1,DerivedSpectrum
645,19,2,BaseSpectrum
645,19,3,SpectrumUtils
645,19,4,EDSDetector
645,19,5,XRayTransition
645,19,6,AtomicShell
645,19,7,Element
645,19,8,BetheElectronEnergyLoss
645,19,9,LitReference
645,19,10,Riveros1993
645,19,11,MeanIonizationPotential
645,19,12,Composition
645,19,13,AlgorithmUser
645,19,14,CorrectionAlgorithm
645,19,15,XPP1989Ext
645,19,16,SpectrumProperties
645,19,17,QuantifyUsingSTEMinSEM
645,19,18,FilterFit
646,20,0,FilteredSpectrum
646,20,1,DerivedSpectrum
646,20,2,BaseSpectrum
646,20,3,SpectrumUtils
646,20,4,EDSDetector
646,20,5,XRayTransition
646,20,6,AtomicShell
646,20,7,Element
646,20,8,BetheElectronEnergyLoss
646,20,9,LitReference
646,20,10,Riveros1993
646,20,11,MeanIonizationPotential
646,20,12,Composition
646,20,13,AlgorithmUser
646,20,14,CorrectionAlgorithm
646,20,15,Armstrong1982Correction
646,20,16,Armstrong1982Base
646,20,17,SpectrumProperties
646,20,18,QuantifyUsingSTEMinSEM
646,20,19,FilterFit
647,20,0,FilteredSpectrum
647,20,1,DerivedSpectrum
647,20,2,BaseSpectrum
647,20,3,SpectrumUtils
647,20,4,EDSDetector
647,20,5,XRayTransition
647,20,6,AtomicShell
647,20,7,Element
647,20,8,BetheElectronEnergyLoss
647,20,9,LitReference
647,20,10,Riveros1993
647,20,11,MeanIonizationPotential
647,20,12,Composition
647,20,13,AlgorithmUser
647,20,14,CorrectionAlgorithm
647,20,15,Armstrong1982ParticleCorrection
647,20,16,Armstrong1982Base
647,20,17,SpectrumProperties
647,20,18,QuantifyUsingSTEMinSEM
647,20,19,FilterFit
648,21,0,FilteredSpectrum
648,21,1,DerivedSpectrum
648,21,2,BaseSpectrum
648,21,3,SpectrumUtils
648,21,4,EDSDetector
648,21,5,XRayTransition
648,21,6,AtomicShell
648,21,7,Element
648,21,8,BetheElectronEnergyLoss
648,21,9,LitReference
648,21,10,Riveros1993
648,21,11,MeanIonizationPotential
648,21,12,Composition
648,21,13,AlgorithmUser
648,21,14,CorrectionAlgorithm
648,21,15,Armstrong1982ParticleCorrection
648,21,16,Armstrong1982Correction
648,21,17,Armstrong1982Base
648,21,18,SpectrumProperties
648,21,19,QuantifyUsingSTEMinSEM
648,21,20,FilterFit
649,19,0,FilteredSpectrum
649,19,1,DerivedSpectrum
649,19,2,BaseSpectrum
649,19,3,SpectrumUtils
649,19,4,EDSDetector
649,19,5,XRayTransition
649,19,6,AtomicShell
649,19,7,Element
649,19,8,BetheElectronEnergyLoss
649,19,9,LitReference
649,19,10,Riveros1993
649,19,11,MeanIonizationPotential
649,19,12,Composition
649,19,13,AlgorithmUser
649,19,14,CorrectionAlgorithm
649,19,15,Armstrong1982ParticleCorrection
649,19,16,SpectrumProperties
649,19,17,QuantifyUsingSTEMinSEM
649,19,18,FilterFit
650,18,0,FilteredSpectrum
650,18,1,DerivedSpectrum
650,18,2,BaseSpectrum
650,18,3,SpectrumUtils
650,18,4,EDSDetector
650,18,5,XRayTransition
650,18,6,AtomicShell
650,18,7,Element
650,18,8,BetheElectronEnergyLoss
650,18,9,LitReference
650,18,10,Riveros1993
650,18,11,MassAbsorptionCoefficient
650,18,12,AlgorithmClass
650,18,13,AlgorithmUser
650,18,14,CorrectionAlgorithm
650,18,15,SpectrumProperties
650,18,16,QuantifyUsingSTEMinSEM
650,18,17,FilterFit
651,19,0,FilteredSpectrum
651,19,1,DerivedSpectrum
651,19,2,BaseSpectrum
651,19,3,SpectrumUtils
651,19,4,EDSDetector
651,19,5,XRayTransition
651,19,6,AtomicShell
651,19,7,Element
651,19,8,BetheElectronEnergyLoss
651,19,9,LitReference
651,19,10,Riveros1993
651,19,11,MassAbsorptionCoefficient
651,19,12,AlgorithmClass
651,19,13,AlgorithmUser
651,19,14,CorrectionAlgorithm
651,19,15,Fluorescence
651,19,16,SpectrumProperties
651,19,17,QuantifyUsingSTEMinSEM
651,19,18,FilterFit
652,19,0,FilteredSpectrum
652,19,1,DerivedSpectrum
652,19,2,BaseSpectrum
652,19,3,SpectrumUtils
652,19,4,EDSDetector
652,19,5,XRayTransition
652,19,6,AtomicShell
652,19,7,Element
652,19,8,BetheElectronEnergyLoss
652,19,9,LitReference
652,19,10,Riveros1993
652,19,11,MassAbsorptionCoefficient
652,19,12,AlgorithmClass
652,19,13,AlgorithmUser
652,19,14,CorrectionAlgorithm
652,19,15,PAP1991
652,19,16,SpectrumProperties
652,19,17,QuantifyUsingSTEMinSEM
652,19,18,FilterFit
653,19,0,FilteredSpectrum
653,19,1,DerivedSpectrum
653,19,2,BaseSpectrum
653,19,3,SpectrumUtils
653,19,4,EDSDetector
653,19,5,XRayTransition
653,19,6,AtomicShell
653,19,7,Element
653,19,8,BetheElectronEnergyLoss
653,19,9,LitReference
653,19,10,Riveros1993
653,19,11,MassAbsorptionCoefficient
653,19,12,AlgorithmClass
653,19,13,AlgorithmUser
653,19,14,CorrectionAlgorithm
653,19,15,XPP1991
653,19,16,SpectrumProperties
653,19,17,QuantifyUsingSTEMinSEM
653,19,18,FilterFit
654,20,0,FilteredSpectrum
654,20,1,DerivedSpectrum
654,20,2,BaseSpectrum
654,20,3,SpectrumUtils
654,20,4,EDSDetector
654,20,5,XRayTransition
654,20,6,AtomicShell
654,20,7,Element
654,20,8,BetheElectronEnergyLoss
654,20,9,LitReference
654,20,10,Riveros1993
654,20,11,MassAbsorptionCoefficient
654,20,12,AlgorithmClass
654,20,13,AlgorithmUser
654,20,14,CorrectionAlgorithm
654,20,15,XPP1991
654,20,16,PAP1991
654,20,17,SpectrumProperties
654,20,18,QuantifyUsingSTEMinSEM
654,20,19,FilterFit
655,20,0,FilteredSpectrum
655,20,1,DerivedSpectrum
655,20,2,BaseSpectrum
655,20,3,SpectrumUtils
655,20,4,EDSDetector
655,20,5,XRayTransition
655,20,6,AtomicShell
655,20,7,Element
655,20,8,BetheElectronEnergyLoss
655,20,9,LitReference
655,20,10,Riveros1993
655,20,11,MassAbsorptionCoefficient
655,20,12,AlgorithmClass
655,20,13,AlgorithmUser
655,20,14,CorrectionAlgorithm
655,20,15,XPP1989Ext
655,20,16,XPP1991
655,20,17,SpectrumProperties
655,20,18,QuantifyUsingSTEMinSEM
655,20,19,FilterFit
656,21,0,FilteredSpectrum
656,21,1,DerivedSpectrum
656,21,2,BaseSpectrum
656,21,3,SpectrumUtils
656,21,4,EDSDetector
656,21,5,XRayTransition
656,21,6,AtomicShell
656,21,7,Element
656,21,8,BetheElectronEnergyLoss
656,21,9,LitReference
656,21,10,Riveros1993
656,21,11,MassAbsorptionCoefficient
656,21,12,AlgorithmClass
656,21,13,AlgorithmUser
656,21,14,CorrectionAlgorithm
656,21,15,XPP1989Ext
656,21,16,XPP1991
656,21,17,PAP1991
656,21,18,SpectrumProperties
656,21,19,QuantifyUsingSTEMinSEM
656,21,20,FilterFit
657,20,0,FilteredSpectrum
657,20,1,DerivedSpectrum
657,20,2,BaseSpectrum
657,20,3,SpectrumUtils
657,20,4,EDSDetector
657,20,5,XRayTransition
657,20,6,AtomicShell
657,20,7,Element
657,20,8,BetheElectronEnergyLoss
657,20,9,LitReference
657,20,10,Riveros1993
657,20,11,MassAbsorptionCoefficient
657,20,12,AlgorithmClass
657,20,13,AlgorithmUser
657,20,14,CorrectionAlgorithm
657,20,15,XPP1989Ext
657,20,16,PAP1991
657,20,17,SpectrumProperties
657,20,18,QuantifyUsingSTEMinSEM
657,20,19,FilterFit
658,19,0,FilteredSpectrum
658,19,1,DerivedSpectrum
658,19,2,BaseSpectrum
658,19,3,SpectrumUtils
658,19,4,EDSDetector
658,19,5,XRayTransition
658,19,6,AtomicShell
658,19,7,Element
658,19,8,BetheElectronEnergyLoss
658,19,9,LitReference
658,19,10,Riveros1993
658,19,11,MassAbsorptionCoefficient
658,19,12,AlgorithmClass
658,19,13,AlgorithmUser
658,19,14,CorrectionAlgorithm
658,19,15,XPP1989Ext
658,19,16,SpectrumProperties
658,19,17,QuantifyUsingSTEMinSEM
658,19,18,FilterFit
659,20,0,FilteredSpectrum
659,20,1,DerivedSpectrum
659,20,2,BaseSpectrum
659,20,3,SpectrumUtils
659,20,4,EDSDetector
659,20,5,XRayTransition
659,20,6,AtomicShell
659,20,7,Element
659,20,8,BetheElectronEnergyLoss
659,20,9,LitReference
659,20,10,Riveros1993
659,20,11,MassAbsorptionCoefficient
659,20,12,AlgorithmClass
659,20,13,AlgorithmUser
659,20,14,CorrectionAlgorithm
659,20,15,Armstrong1982Correction
659,20,16,Armstrong1982Base
659,20,17,SpectrumProperties
659,20,18,QuantifyUsingSTEMinSEM
659,20,19,FilterFit
660,20,0,FilteredSpectrum
660,20,1,DerivedSpectrum
660,20,2,BaseSpectrum
660,20,3,SpectrumUtils
660,20,4,EDSDetector
660,20,5,XRayTransition
660,20,6,AtomicShell
660,20,7,Element
660,20,8,BetheElectronEnergyLoss
660,20,9,LitReference
660,20,10,Riveros1993
660,20,11,MassAbsorptionCoefficient
660,20,12,AlgorithmClass
660,20,13,AlgorithmUser
660,20,14,CorrectionAlgorithm
660,20,15,Armstrong1982ParticleCorrection
660,20,16,Armstrong1982Base
660,20,17,SpectrumProperties
660,20,18,QuantifyUsingSTEMinSEM
660,20,19,FilterFit
661,21,0,FilteredSpectrum
661,21,1,DerivedSpectrum
661,21,2,BaseSpectrum
661,21,3,SpectrumUtils
661,21,4,EDSDetector
661,21,5,XRayTransition
661,21,6,AtomicShell
661,21,7,Element
661,21,8,BetheElectronEnergyLoss
661,21,9,LitReference
661,21,10,Riveros1993
